name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near,is_hotel,score
Auberge Hotel Vancouver,49.2865686,-123.1152581,0.156043492781087,38,0.08591445631992,40,0.027002861706075,62,0.112501328075415,40,0.096370326884491,36,0.00760319791036,55,0.03940457033138,28,0.384048852679195,1,0.094262168401271,15,0.417696427538554,3,0.191559574956371,3,0.215605707646063,4,0.206358960479065,2,0.394770501545738,1,0.916825451000748,0,0.116025993341917,6,0.051502134198592,7,0.189552859583836,2,0.210038212929324,6,0.742246359633608,0,0.773474134822992,0,0.324687365438054,5,0.796973223623426,0,0.743193171193226,0,0.407082189551084,2,0.937472639901745,0,0.156058067884869,1,1.26473602682793,0,0.516588048598039,0,0.379571079181141,1,0.682275053798689,0,0.182760076179446,2,yes,4.2
Trump International Hotel & Tower Vancouver,49.28676,-123.1240618,0.213203911750933,15,0.047479900858007,67,0.110716151908342,28,0.11238527738416,18,0.087134137120731,25,0.109919711926727,37,0.070594619534788,25,0.391467233186972,1,0.18569160284372,14,0.244742126556294,3,0.17728364385534,4,0.269164600724257,1,0.309974132782359,2,0.679792241584098,0,0.966161943617187,0,0.078955587675108,13,0.249531073586367,2,0.172136241555387,3,0.32049758627501,3,0.85208320938993,0,0.816419599026369,0,0.156842804160899,13,0.213938808574827,1,0.614020562647717,0,0.190165786238635,2,1.44577069158682,0,0.221881979064382,3,0.99754512380119,0,0.407644013464747,2,0.294777492838395,4,0.662223950093706,0,0.445099697230313,1,yes,3.9
Exchange Hotel Vancouver,49.2856608,-123.1157723,0.125612952530534,45,0.033631065458643,48,0.035736642205955,75,0.110546971501743,42,0.042423419090179,42,0.05111100229758,65,0.031377766622545,33,0.276912638085225,2,0.015837110523561,17,0.371511967293336,3,0.110704900313441,4,0.130087043024251,5,0.301257922373047,2,0.288170251156298,1,1.00785952691664,0,0.07117572104514,8,0.058145613228513,8,0.108362613206948,4,0.137175153021279,6,0.634962638312465,0,0.665947210002452,0,0.328709887226938,8,0.764858316463419,0,0.63887041081691,0,0.300074962243292,3,0.88938324781015,0,0.242944727268996,2,1.25296922418508,0,0.439153561282135,2,0.330321127068503,2,0.599792719876343,0,0.275196251809454,4,yes,4.4
Comfort Inn & Suites,49.1018172,-122.4899713,4.55842722935657,0,0.252682994751918,1,5.86894450401938,0,0.242923313286077,3,4.55439205287974,0,0.177998559104699,1,1.50933335061329,0,0.793875930839332,0,4.72469353718208,0,0.952298706366998,0,4.84203126887804,0,4.78729614503302,0,9.20574681622865,0,5.34174991357452,0,0.202373438361439,1,45.2570617024441,0,4.58092069728548,0,4.64256263579634,0,9.01304203833177,0,5.30289678938169,0,8.92454741445141,0,29.6601414796242,0,9.87856428872563,0,5.13616472315683,0,9.58026089078342,0,9.18753402504493,0,9.32853688035948,0,8.96437641293958,0,13.5804462460913,0,8.24396458378103,0,10.1899407149271,0,8.54015827301843,0,yes,3.7
L' Hermitage,49.2805221,-123.1169671,0.091016509574029,38,0.073492005796923,67,0.033483795282954,114,0.094084191115881,55,0.085972335999613,49,0.006014202301185,52,0.111327010557674,25,0.080339412691081,5,0.125151450684656,7,0.242770034160032,4,0.197237622684217,6,0.198567051568234,5,0.324475555102758,4,0.040998493458985,4,1.56585510545181,0,0.058614687042233,11,0.027618280849554,12,0.132884958823207,3,0.20703201191241,9,0.091826332558208,1,0.13280919029402,4,0.05844771446267,17,0.458120121916587,1,0.072415034175741,1,0.056263518651489,6,0.730336535181242,0,0.201737642849496,1,1.23173178399924,0,0.338387673067583,3,0.26565977365948,2,0.069648303253081,6,0.11672085105251,2,yes,4.6
Sandman Hotel Vancouver City Centre,49.2788858,-123.1129606,0.048157156886343,53,0.081779460255399,48,0.164552148298122,85,0.197966057462652,44,0.03926074188454,28,0.154467805433164,31,0.114394217947696,18,0.396886579156455,4,0.313796787829788,2,0.388134724698113,2,0.189871138668441,3,0.153748702464274,6,0.130032207799939,4,0.365186926713501,3,1.78673538812814,0,0.17012727044973,9,0.099043606989098,7,0.193459218731673,2,0.089845391605974,6,0.398828671554895,1,0.4248699561979,3,0.057508607052088,19,0.519635218144371,0,0.284068325624239,1,0.195856136871784,2,0.459665284101352,1,0.538573142258261,0,0.970181711426205,0,0.359882045941184,3,0.13481326763535,1,0.082455295508154,5,0.362420815264214,1,yes,3.6
YWCA Hotel / Residence,49.2783539,-123.1130745,0.107838468713573,43,0.026768196332439,39,0.147511146156653,75,0.186057962714877,34,0.093777684078501,26,0.135771641539073,26,0.055715535975305,15,0.416212468608575,2,0.358829970447476,2,0.443122378515701,2,0.169178550609101,3,0.144886729436828,6,0.15413682300622,4,0.398143680607543,4,1.84284226213687,0,0.127244118905342,10,0.157830141403454,5,0.172215839674554,2,0.148634527266738,4,0.416150661898655,1,0.437563327418037,3,0.103524068295298,19,0.562943953803677,0,0.306275212654507,1,0.140301152059497,2,0.488314011719127,1,0.571323059609182,0,0.994435260838537,0,0.419051631671939,3,0.19183512566122,1,0.029413443148795,4,0.405429261504632,1,yes,4.3
Georgian Court Hotel,49.2780805,-123.1136599,0.148059892757586,35,0.025685926351765,40,0.11099518866323,73,0.150348775051523,23,0.102209473831588,23,0.09914738982289,24,0.029081778278583,14,0.398164837465168,1,0.367738210254213,4,0.485613620719193,2,0.128257447116768,3,0.115416896140491,4,0.205872175015385,4,0.393105312749681,3,1.80086914308288,0,0.077223052034566,11,0.1818323280291,4,0.130735008675615,2,0.184066091878906,5,0.396385220984119,1,0.413657157337341,3,0.080167578319895,20,0.533969544431324,0,0.293161193626551,1,0.093350754484653,2,0.539548796765117,0,0.564011326783198,0,1.04422823284572,0,0.399944819127581,3,0.222010073121546,1,0.022827165465506,4,0.411150256235648,1,yes,4.5
Hampton Inn & Suites by Hilton Vancouver-Downtown,49.277907,-123.113987,0.175403202192717,25,0.056096643695544,41,0.096411455816083,67,0.136263329949192,22,0.088102922264175,21,0.087390622496271,24,0.044129881052981,16,0.392305952601338,1,0.377997574673562,4,0.501773845559251,0,0.110483886715478,3,0.10845103848476,4,0.236023628105791,4,0.395226747827682,4,1.77469945711291,0,0.049077326742916,12,0.151506451085714,4,0.11232173712683,2,0.209169554773926,5,0.389449539762546,1,0.403935746225355,3,0.082121396008582,19,0.505221918092623,0,0.291482229302328,1,0.068155896420961,2,0.569252410058548,0,0.56381851264348,0,1.07290211593327,0,0.371105754811604,3,0.244427027297866,1,0.053400955687341,4,0.419312077458194,1,yes,4.4
Holiday Inn and Suites Downtown,49.2784082,-123.1258565,0.029709213232071,55,0.046190603394149,93,0.041019309255885,128,0.024740881631206,52,0.078771827934066,49,0.07468914982077,42,0.051766113432061,28,0.225265420343161,2,0.198388191025888,7,0.217761840294727,4,0.080710222642882,7,0.443482285307278,1,0.142304031900879,11,0.184526006704183,6,0.944443962916265,0,0.203747413569242,8,0.089577251733238,12,0.135760279778945,3,0.083289635511027,16,0.323982664337202,1,0.211864824325458,2,0.109791195620961,14,0.233462049421347,6,0.170112299792435,2,0.360717296701356,2,1.3871342666489,0,0.415827550884799,1,1.5531000371631,0,0.48616458580802,1,0.26631458065201,2,0.414844999785278,2,0.100061618971248,3,yes,4
La Quinta Inn Vancouver Airport,49.1776522,-123.1271059,0.198879295748512,7,0.030197593870326,50,0.904412919126283,0,0.139466113207749,6,0.748115661812935,0,0.120282758515826,6,0.545192334687169,0,0.551784972135361,0,0.295273570630206,3,1.17440612059614,0,0.474929266469396,1,0.772718317023713,0,0.834003066674496,0,1.27270959725827,0,0.506291268000656,0,1.91029662186816,0,1.52230432162173,0,0.442012593359388,1,0.249806788516459,1,1.84505758377657,0,2.51221177693342,0,1.82172212714257,0,1.30689510422424,0,2.01696032411575,0,1.02057765246027,0,8.89636867674868,0,0.770144903572122,0,1.84497475567299,0,1.8203458608279,0,1.22466426633855,0,2.99482622117564,0,1.82522729654758,0,yes,3.8
Carmana Plaza,49.2857066,-123.1248564,0.239512544618333,36,0.012995898801008,71,0.043033559127141,43,0.044971253375225,18,0.082416599369677,34,0.022275700430277,36,0.082712988729137,30,0.47318095844011,2,0.174301431738387,12,0.240417352757113,4,0.113008069528781,4,0.388911425663935,1,0.320313154063521,3,0.631711072340796,0,1.09670328306407,0,0.061919890139034,11,0.218781529767089,3,0.184318176392626,3,0.332077567129695,2,0.787975131463948,0,0.741283077704729,0,0.154441894274479,11,0.277337546234717,1,0.620891352254936,0,0.252122940459455,2,1.44150498147423,0,0.099290512414454,3,1.00261523422677,0,0.342629760200411,1,0.261908377346396,3,0.651946171436693,0,0.38046638419866,1,yes,4.4
WorldMark Vancouver - The Canadian,49.2797517,-123.1257409,0.049753674906701,81,0.039617926369541,73,0.024375627242427,139,0.058148714084748,54,0.055691566138818,57,0.07456798202049,41,0.085309593743722,28,0.165516787955216,3,0.057537275180136,4,0.159961328166965,5,0.098059267563095,6,0.413545879453378,1,0.033950726671646,12,0.037201549051613,4,1.00854486247133,0,0.118417099907149,11,0.073423181789265,12,0.27289850076492,3,0.174902737825646,12,0.463078693352912,1,0.266036380923524,4,0.038983818826027,13,0.303036132139444,5,0.308859479162266,2,0.265016813010769,3,1.36611977523457,0,0.551590697077645,0,1.43024792037301,0,0.340299353514478,1,0.118747188235796,3,0.349745742531566,2,0.242638189255421,4,yes,4.5
Days Inn,49.192637,-123.1277313,0.286041766089763,1,0.12398442169838,5,0.997371135022519,0,0.168371560806264,1,0.845683423519617,0,0.195707582182146,3,0.385150214341529,1,0.843582219832889,0,0.854492248426452,0,0.383079347509953,1,1.73922246448914,0,0.411315682934371,1,0.160044607585523,1,2.00842362004861,0,0.669038263016328,0,0.325057922089744,1,1.29807530649297,0,0.984116832962022,0,1.14967933432716,0,1.38865040282356,0,1.41053452609748,0,2.96504096840173,0,2.6966053877677,0,2.22131088129385,0,1.02155347276592,0,8.24794909987623,0,1.02489827494827,0,2.16571647780652,0,2.91631852627654,0,1.00766357549396,0,1.42209506934608,0,0.324241216121762,1,yes,3.5
Fairmont Vancouver Airport Hotel,49.1951945,-123.1752883,0.178402983242449,1,0.215011449029718,5,2.74882990028338,0,0.131015152338517,15,0.389198624987671,3,0.098788137605932,10,0.132259239591966,4,0.06642042603901,17,2.7755760668049,0,0.094290930258066,7,0.403437169845499,1,2.00656881746302,0,0.233619490419855,8,0.412115372840618,1,2.83394082905136,0,3.21994002714208,0,0.483799753147782,1,0.396071768636327,1,0.229481749694629,7,2.25003456879887,0,0.413135523122233,1,3.38228353957746,0,2.84871625440868,0,4.01140182533692,0,0.123330076195995,3,9.44225281730094,0,2.54881490488083,0,3.05370351570826,0,0.423627999832387,1,0.22878963550422,1,2.90276566134649,0,0.363976225233735,2,yes,4.6
Loon Lake Lodge and Retreat Centre,49.3036252,-122.5881547,5.14503271076586,0,9.21668430753749,0,10.8662647321727,0,9.20331588134338,0,5.42978792617534,0,9.22122318606157,0,8.77583182842812,0,4.52019993552766,0,9.60140254589005,0,6.93380237397954,0,9.23894004121467,0,2.13635615932047,0,9.40218543630756,0,14.2636938209204,0,9.24505294111818,0,34.6646455916282,0,11.4201968067331,0,9.23215463989151,0,9.21935343432119,0,15.3588184856506,0,11.5572592780618,0,15.7089554993784,0,9.70646302553917,0,9.31052450492462,0,15.4623004613981,0,8.57822632419386,0,14.908799045347,0,9.3447477170752,0,9.29138051647125,0,12.1972610843335,0,15.1234068032632,0,15.2953509852105,0,yes,4.5
Holiday Inn Express Vancouver-Metrotown (Burnaby),49.2265894,-123.004442,0.144957548175653,33,0.036177424247691,33,0.034558083349843,7,0.026953265203881,37,0.220779704788169,1,0.036871313714808,18,0.066973574739505,5,0.173955243613337,6,0.189197043231779,8,0.616290431099643,0,0.048983343298637,5,0.018416973290604,3,0.21220320552505,5,0.055688727692772,10,0.423438005404832,1,5.57249410376684,0,0.55489451814271,0,0.045792022831363,1,0.183751235404313,17,1.3064879359611,0,0.174507666808291,6,6.05132391739883,0,0.06761039045667,4,1.0164854100024,0,0.30368703987351,6,0.152017095521019,17,0.362385528217493,1,2.54918267883809,0,2.20891132116004,0,0.295945849029777,2,1.83438634114423,0,0.362640480510932,1,yes,4.1
Opus,49.27458,-123.122482,0.029029615512088,46,0.02269260534357,66,0.048649719906654,62,0.057763226717734,26,0.018913358196805,27,0.007560153096112,26,0.081900913773382,16,0.202166230895078,3,0.101351069013236,9,0.222794335670638,4,0.303015569949087,3,0.458014808369265,1,0.336317739770554,5,0.108923671050996,6,1.15003289697582,0,0.057194737543545,10,0.143695185286946,6,0.16886418567925,3,0.108827111116373,12,0.174113430135552,1,0.403591604137886,2,0.0810440387239,12,0.147659094877059,6,0.321310763260061,1,0.625366608562769,0,1.28669992539835,0,0.082277479261197,2,1.70305085121111,0,0.364234358065677,1,0.223940949398295,1,0.611232141215734,0,0.38485820617627,3,yes,4.6
HI Vancouver Central,49.2791033,-123.1236705,0.072646094077866,54,0.014453240379384,102,0.070428367735984,145,0.030535848320009,57,0.027654047447598,61,0.061016332905656,49,0.087193383467412,32,0.067758809260653,4,0.161492217456465,7,0.061997599708242,4,0.107600510187124,6,0.57226325482862,0,0.086982673896722,13,0.133239581144669,8,1.11945226823524,0,0.186175769073975,12,0.019203943156306,13,0.303856436616331,2,0.009384933253787,15,0.377262705732082,2,0.101846628278078,5,0.115024657391867,15,0.139609690286126,5,0.243262587847148,1,0.201953532432377,4,1.22063408938431,0,0.452577841870333,2,1.57527123341716,0,0.396707722550723,2,0.25596001497097,2,0.240307095395272,2,0.204836590147331,4,yes,3.9
Baker House,49.0269521,-122.2826389,0.803241435308334,0,0.81696384965622,0,0.212634878955806,1,0.853118056722401,0,0.253038327828142,1,0.022921228821611,1,0.381924338591974,1,1.19354136871972,0,1.5751009162248,0,2.41805104445721,0,1.26557345578495,0,2.95234656529319,0,0.563446190384856,0,1.20642646871515,0,4.0363435456216,0,62.4317933269878,0,1.38864358703975,0,1.45613502481856,0,1.7764757768751,0,1.45391303117934,0,2.30735554999167,0,46.6748305620104,0,1.2865778923777,0,1.78545790069475,0,1.53529692180246,0,1.14840298098441,0,2.51219157734362,0,0.183273138420997,1,1.30705649612531,0,4.32108697103027,0,2.30100869338882,0,3.02738037852948,0,yes,3.2
C&N Backpackers Central Station,49.2751432,-123.099635,0.05503912323816,22,0.041792158046597,20,0.034070362429992,10,0.062249904027021,5,0.716395719280022,0,0.239919370022452,7,0.183284240110267,4,0.189372485619202,4,0.468259889121112,3,0.194558614162168,3,0.531816099280415,0,0.476058991157115,1,0.763726011738728,0,0.505837498110857,0,1.6406224938118,0,0.125417114045488,6,0.009100391224759,5,0.632789308258801,0,0.512669529182446,0,1.18062850983428,0,0.228662362447875,3,0.107296592594377,6,0.907839238996095,0,0.499428239553141,1,0.254891961240831,1,0.765734316786118,0,0.596077540297511,0,0.658025156041454,0,1.24033946183681,0,1.13705306719971,0,0.66883764652633,0,0.221564165948924,1,yes,2.8
C&N Backpackers Hostel Vancouver,49.2763105,-123.1002416,0.191169757856414,15,0.03652463972687,32,0.136115452585478,5,0.17276668705281,5,0.612193919306489,0,0.223559910889829,10,0.317450544127212,3,0.322759434266158,3,0.338605213580264,5,0.309382406079905,2,0.402206397003229,3,0.339015843839481,1,0.639518631633444,0,0.577725622443808,0,1.76879483450213,0,0.200204216974433,9,0.145526389025356,4,0.506224832833554,0,0.376293333902159,3,1.29363581208724,0,0.361238538185676,3,0.172908526980153,6,0.778986293659038,0,0.379856082770459,1,0.359770318499752,1,0.643996593002876,0,0.476509035295641,1,0.527951292361553,0,1.12661271279055,0,1.04009061081134,0,0.549745190149946,0,0.356973118273219,1,yes,2.8
St Clair Hotel-Hostel,49.2826853,-123.114188,0.106853968772675,61,0.026585399699642,61,0.046563940050031,125,0.029735608443152,60,0.097517263323092,55,0.076003599956147,73,0.085604579788408,34,0.253136527924132,6,0.082956760212226,11,0.047764966903229,4,0.174862570907177,5,0.099987270641708,5,0.467195361441823,1,0.176876483503622,3,1.35499270882988,0,0.320612377905136,10,0.130734274371981,16,0.182185255115288,4,0.073114603103976,9,0.399604352075119,1,0.439855747963955,3,0.02824836224561,17,0.520566926652704,0,0.349681162264694,1,0.187452449846353,5,0.599165641275663,0,0.343017600333624,1,1.04451831215241,0,0.106577333245216,2,0.296974100966441,2,0.251317884671381,3,0.19893191914347,1,yes,3.7
Pacific Spirit Hostel,49.2644708,-123.2583099,0.178897572479077,48,0.255434071227762,3,0.188817049987562,24,0.312920735121198,2,0.064140536954337,6,0.314294059385817,3,0.083935035620987,2,0.153884274808975,2,0.901290732873632,0,2.01547217104186,0,1.11728744524495,0,0.293232400389068,1,1.10930673508961,0,1.98883611451777,0,3.98259440893292,0,0.811025085316143,0,0.44710457609625,1,0.553522275327839,0,8.6845134163978,0,0.228394624323626,1,0.576284139480517,0,0.972346494974108,0,2.0492451586042,0,3.40320034763461,0,0.355498856682014,1,0.094285934285885,2,0.858738733419835,0,0.75248868373344,0,2.67807067608983,0,0.518035787003324,0,0.658303454754363,0,8.39140451488453,0,yes,3.8
Samesun Backpacker Hostels,49.2788526,-123.123027,0.091576539367742,65,0.04491708974921,102,0.048943399383614,146,0.031882744907532,56,0.039380825416127,63,0.047852308573148,52,0.104953856765953,29,0.099034168864917,4,0.214486452658394,7,0.096633112562393,4,0.153620115744657,5,0.553748962462252,0,0.092687540373087,13,0.085724475392824,9,1.15501355116319,0,0.196749019791463,12,0.011325879072936,14,0.327772895159205,2,0.022884271703394,13,0.356912492220935,2,0.049235278470709,5,0.081871876514773,14,0.086969088639017,5,0.238742098123319,2,0.186973848115421,4,1.17720310953056,0,0.424928382836401,2,1.62554576246546,0,0.379016663948288,2,0.304965408603178,2,0.215120058584333,3,0.215508447399423,4,yes,4.2
Vancouver Backpacker Guesthouse,49.2200332,-122.9993061,0.368625884441326,5,0.389227662814324,4,0.456981599440728,1,0.262561230636605,1,0.30303895129435,3,0.554045174765197,0,0.47563664964684,1,0.610722111042401,0,0.589779179601387,0,0.392943859062372,1,0.429824050392962,1,0.390815523753334,1,0.496406989404624,1,0.570023004150311,0,1.23749815282909,0,6.31970028074754,0,0.585042512826798,0,0.861370998307006,0,0.620866145067652,0,1.59979173169388,0,0.618207389293755,0,5.79314201183558,0,0.413483459671999,1,0.728440659788223,0,0.588792939783242,0,0.584461519189959,0,1.06309236824684,0,2.92646158150719,0,2.95851789878165,0,0.665761517169023,0,1.14051377752163,0,1.07062083498365,0,yes,3.3
Happy Day Inn,49.2270271,-122.9377581,1.02613778838104,0,0.428732569134882,1,1.66136232386535,0,0.428283328278413,1,0.100979561726148,2,0.504646321415061,0,0.288756919610246,1,0.774174594727793,0,1.37058877702715,0,1.84103424585302,0,0.631226624688818,0,1.05779425388843,0,0.980553211280932,0,0.301630983882824,1,0.493728419287802,1,9.85989605259697,0,2.06285912232762,0,1.55340096118789,0,1.58641448062321,0,1.33153624605789,0,3.56289171812539,0,2.11656282634148,0,1.37239859138752,0,1.1349338258347,0,2.15176306418223,0,3.97544075494454,0,2.0192145401118,0,4.12043596133793,0,2.95849002077459,0,2.69884133250955,0,3.60812519227828,0,2.60513710742063,0,yes,2.8
The Cambie Hostel,49.2831072,-123.1091298,0.110910679372999,58,0.019269079123912,55,0.02822088399031,77,0.010919700909312,56,0.069001642376287,38,0.024963938081863,50,0.090363274550437,21,0.094868224703918,3,0.165254851449038,2,0.158126994899887,2,0.126492966224172,4,0.311748782847689,5,0.362820417712059,2,0.087258255659406,3,1.43700092399943,0,0.16122484253575,6,0.011105697984488,18,0.124355760560374,2,0.034540400998149,15,0.728855925159764,0,0.769814221270008,0,0.119301911251981,11,0.209074133074851,2,0.426777102341685,1,0.007639075429509,2,0.368059410825937,1,0.178843253078153,2,0.699980504326101,0,0.291619326669515,2,0.457010145254521,1,0.332599743481731,3,0.540632779645985,0,yes,3.6
Seymour Hostel,49.2839749,-123.1142178,0.066113520662576,71,0.017258588455076,50,0.030844640024082,106,0.019018581779993,43,0.039852256689515,46,0.060892239311062,70,0.107432250283533,34,0.244367427727214,5,0.060525203540513,14,0.178567674570309,4,0.109288552045861,4,0.08186472240979,4,0.417872991268554,2,0.193226118903437,3,1.21490713014682,0,0.24652465942015,9,0.009538010700265,14,0.111556354172759,5,0.088091808084003,9,0.50957648088657,0,0.547355961728743,0,0.171189314581989,13,0.571546739630132,0,0.479338332469131,1,0.209310998053258,4,0.680717330896348,0,0.402012267899501,2,1.08072370233335,0,0.220856851594266,2,0.438721249586682,3,0.384492027123374,3,0.316406528531059,3,yes,3.5
Academy House Gastown,49.2815506,-123.1018576,0.318444527239451,19,0.096616270767561,61,0.312986291416723,14,0.262272684004791,27,0.263827209621298,10,0.128559347384634,24,0.201971815071529,6,0.24066271700063,3,0.056800317741847,7,0.597191519836772,0,0.210853632590182,7,0.10935185708475,4,0.371907576339685,1,0.423459951564738,3,1.87420806574459,0,0.094542113569136,9,0.216217953190247,14,0.193086367823435,2,0.081832098295872,12,1.18850109722506,0,0.954964682976226,0,0.579028851062431,0,0.375268173351047,2,0.133896040270044,3,0.416967176811609,1,0.399617442855301,1,0.264099961920728,3,0.145107526519792,1,0.803665061310057,0,0.851308964114164,0,0.257881998658043,3,0.944345738380967,0,yes,3.8
American Backpackers Hostel,49.2827285,-123.1116445,0.082456906999538,67,0.026622584792541,51,0.005623469324231,97,0.118643676626143,61,0.00873281264451,44,0.005658218930761,56,0.03164393314731,27,0.10384257808908,4,0.199493212451639,6,0.151423123900237,2,0.271749086547327,5,0.253359861864167,6,0.41904622563539,2,0.270392366875788,3,1.40217890373237,0,0.304804679020942,7,0.05106286385328,16,0.270428600439565,4,0.074177519705814,12,0.548828872745555,0,0.589960691427613,0,0.079923573295246,14,0.344669930829397,2,0.471129203783287,1,0.181856159493801,4,0.448527713128772,1,0.366037190283158,1,0.864431205184805,0,0.108866740207519,2,0.321244080130876,1,0.236027954806203,4,0.35580356861474,1,yes,3.4
Lake Errock Motel,49.219787,-122.0108396,11.0818494072374,0,14.7767121210425,0,13.9255759754863,0,16.0652650312135,0,13.3514524312983,0,21.4609005202232,0,20.2723855025499,0,13.4396467475263,0,23.3594089349092,0,17.1648384822055,0,22.0392963509378,0,23.7552508045053,0,24.7565974539156,0,24.4320318790766,0,0.016323015589452,1,76.6934059889791,0,10.9375672759118,0,5.53428323058509,0,23.7584339170004,0,8.30369684955269,0,16.0597477805276,0,57.6322032845267,0,26.7796465903468,0,26.3682572030372,0,11.1718434249342,0,13.9231700506689,0,27.7067133924626,0,23.2475555525509,0,8.51800836164845,0,28.1620589150674,0,13.9549717116536,0,28.3343659335159,0,yes,3.7
Sundance Inn,49.0898333,-123.0411145,1.00173415071671,0,2.54935491321998,0,2.6880875659459,0,2.70336054027403,0,2.57141228642498,0,0.268455636624024,1,0.077233531690781,7,1.5536160863381,0,2.82281969163039,0,3.90313863975078,0,1.80120295539851,0,5.19146572185242,0,6.02125654672034,0,1.78961608272583,0,0.348533020804409,1,13.36267269294,0,2.27850743435223,0,3.09888216664347,0,0.078809780154213,1,7.5148829764418,0,3.0193083958191,0,11.888452768513,0,2.74002582131479,0,1.73826433496014,0,5.95909527874763,0,11.8796010975047,0,3.1668174691281,0,3.05697014482389,0,6.03136252567185,0,1.39402880669222,0,3.21746532652344,0,4.63181992671833,0,yes,3.8
,49.08955,-123.0421721,0.929384680119276,0,2.58542278094079,0,2.61225570704121,0,2.62733836716383,0,2.51028857470911,0,0.195765839275972,1,0.136716460054255,8,1.60958844522015,0,2.74677941184722,0,3.90041747955134,0,1.71833981043349,0,5.15344472826264,0,6.00362322371761,0,1.70680312561171,0,0.274268705852499,1,13.3527745257568,0,2.20271816638075,0,3.02306852923573,0,0.016360028932002,1,7.46494812497151,0,2.94391074466105,0,11.8614153447468,0,2.6654446608681,0,1.66057044770743,0,5.92569138954182,0,11.9627892725203,0,3.09199639247225,0,2.97820265671048,0,5.96644375742241,0,1.31082619743788,0,3.1366901007241,0,4.68439488183526,0,yes,3.8
Linda Vista Motel,49.1208466,-122.8443478,0.855633792722333,0,0.628424368510724,0,5.67700121800517,0,0.088796109578157,2,1.63527877287912,0,1.34472392277051,0,0.927489185804824,0,2.11816660336374,0,1.38247760728093,0,4.37844820572999,0,1.25742117876003,0,2.11483142891875,0,3.48328377652863,0,3.07867699152406,0,0.276871824148138,1,22.0741747964916,0,1.49126528845279,0,1.25133787320389,0,6.8887144692085,0,1.76682192809633,0,3.67545399616436,0,10.4567865915623,0,3.27426416471289,0,4.76915730233403,0,7.2619195564162,0,3.64836284261634,0,3.91069767980424,0,1.10232057324122,0,7.17101962831102,0,6.63600169937257,0,1.68813676504593,0,7.81840097511978,0,yes,2.2
Canadian Inn,49.1213176,-122.8448415,0.910244892599069,0,0.574043557301438,0,5.7374020892962,0,0.128627632239467,2,1.58264987648868,0,1.28949296314581,0,0.908643993586966,0,2.0847753000696,0,1.32962455484833,0,4.34905246206706,0,1.31380394350703,0,2.17817052270281,0,3.42471826382913,0,3.11967120488936,0,0.310172191807748,1,22.0121126162306,0,1.43804449982278,0,1.30768051799342,0,6.82546369369262,0,1.70423412880042,0,3.71278928721655,0,10.3935566869922,0,3.24415549429405,0,4.72707256658934,0,7.20848997509192,0,3.59660688962261,0,3.85440931880725,0,1.0631175542451,0,7.11788101335721,0,6.59018685589436,0,1.7377484045155,0,7.76591262478406,0,yes,2.5
Grandview Inn,49.041761,-122.7870011,1.30856640890081,0,0.469222693518827,1,0.794085270030847,0,0.518321200734153,0,1.33681987304179,0,0.697461395766248,0,0.46509969986829,2,1.01856365590517,0,0.52383090182493,0,2.68728080083623,0,0.723604005793207,0,0.790951785111273,0,0.410976308540459,2,7.17292515960321,0,0.553675505705162,0,30.2604683960411,0,1.51216251690017,0,0.682774953907028,0,8.8711565471453,0,4.08075637175574,0,2.45512307852895,0,20.1819698561764,0,7.92121204084156,0,0.67713178154829,0,2.6415550858351,0,12.6116252389489,0,0.54109476605938,0,1.28389252766968,0,5.87571306768667,0,4.43080176126085,0,1.66142355966085,0,12.1516695570882,0,yes,2.8
Westward Inn & Suites,49.1124568,-122.6775459,0.802075605589666,0,0.021947199770066,13,1.81096630059607,0,0.200342809009504,16,0.933216933963406,0,0.096571599100538,3,0.257320444678342,2,1.40406238372831,0,0.661532120357474,0,0.927283145960923,0,0.50735546708678,0,1.32276877984516,0,1.64542455869131,0,0.369442934443159,1,0.82515711028861,0,32.4564191811467,0,1.63007133576902,0,0.290654496692211,1,0.680939819263745,0,0.128482167062491,2,1.46057326746413,0,19.9397871842328,0,0.502495360784088,0,1.83708764424458,0,1.77595349892015,0,7.54441751307951,0,0.289656871034687,1,1.57301138038826,0,0.346417489531953,2,1.56019698673487,0,8.97613622597307,0,1.18577611401876,0,yes,3.8
